ZIP,City,County,Population
30336,Atlanta,Fulton County,514
39826,Bronwood,Terrell County,500
31011,Chauncey,Dodge County,497
31722,Berlin,Colquitt County,493
31812,Junction City,Talbot County,484
31309,Fleming,Liberty County,480
39824,Bluffton,Clay County,480
31318,Meldrim,Effingham County,451
31784,Sale City,Mitchell County,451
31409,Savannah,Chatham County,444
30289,Turin,Coweta County,434
31772,Oakfield,Worth County,431
31544,Jacksonville,Telfair County,426
31743,De Soto,Lee County,419
31720,Barwick,Brooks County,398
39877,Parrott,Terrell County,393
39836,Coleman,Randolph County,368
30454,Rockledge,Laurens County,348
30751,Tennga,Murray County,335
31067,Oconee,Washington County,300
31627,Cecil,Cook County,287
