ZIP,City,County,Population
21667,Still Pond,Kent County,291
20626,Coltons Point,St. Mary's County,284
20812,Glen Echo,Montgomery County,276
21650,Massey,Kent County,265
21824,Ewell,Somerset County,264
21626,Crapo,Dorchester County,256
21628,Crumpton,Queen Anne's County,248
21717,Buckeystown,Frederick County,245
21010,Gunpowder,Harford County,239
21665,Sherwood,Talbot County,229
21814,Bivalve,Wicomico County,217
21156,Upper Falls,Baltimore County,204
20868,Spencerville,Montgomery County,198
21251,Baltimore,Baltimore city,191
21543,Midlothian,Allegany County,185
21051,Fork,Baltimore County,172
21648,Madison,Dorchester County,172
21790,Tuscarora,Frederick County,170
21624,Claiborne,Talbot County,162
21672,Toddville,Dorchester County,161
21669,Taylors Island,Dorchester County,160
20839,Beallsville,Montgomery County,158
21652,Neavitt,Talbot County,155
20667,Park Hall,St. Mary's County,150
21523,Bloomington,Garrett County,150
20612,Benedict,Charles County,148
21762,Libertytown,Frederick County,139
21718,Burkittsville,Frederick County,134
21641,Hillsboro,Caroline County,127
21130,Perryman,Harford County,112
21714,Braddock Heights,Frederick County,95
21540,Luke,Allegany County,89
20656,Loveville,St. Mary's County,87
21542,Midland,Allegany County,84
21653,Newcomb,Talbot County,84
21644,Ingleside,Queen Anne's County,81
21866,Tylerton,Somerset County,81
21023,Butler,Baltimore County,66
21077,Harmans,Anne Arundel County,63
21867,Upper Fairmount,Somerset County,60
20899,Gaithersburg,Montgomery County,57
21810,Allen,Wicomico County,55
21675,Wingate,Dorchester County,38
21105,Maryland Line,Baltimore County,36
21862,Showell,Worcester County,30
21031,Hunt Valley,Baltimore County,26
21627,Crocheron,Dorchester County,26
21781,Saint James,Washington County,25
21930,Georgetown,Cecil County,25
21715,Brownsville,Washington County,20
20660,Morganza,St. Mary's County,14
21560,Spring Gap,Allegany County,9
21705,Frederick,Frederick County,6
21285,Towson,Baltimore County,3
20661,Mount Victoria,Charles County,0
20771,Greenbelt,Prince George's County,0
20892,Bethesda,Montgomery County,0
20894,Bethesda,Montgomery County,0
21233,Baltimore,Baltimore city,0
21240,Baltimore,Anne Arundel County,0
21287,Baltimore,Baltimore city,0
