ZIP,City,County,Population
38460,Goodspring,Giles County,"1,711"
37095,Liberty,DeKalb County,"1,697"
37365,Palmer,Grundy County,"1,678"
37023,Big Rock,Stewart County,"1,677"
37881,Thorn Hill,Grainger County,"1,677"
37052,Cunningham,Montgomery County,"1,659"
37892,Winfield,Scott County,"1,631"
38388,Wildersville,Henderson County,"1,625"
38240,Obion,Obion County,"1,620"
37141,Orlinda,Robertson County,"1,618"
38379,Stantonville,McNairy County,"1,611"
38580,Rickman,Overton County,"1,609"
37059,Dowelltown,DeKalb County,"1,590"
37313,Coalmont,Grundy County,"1,590"
38545,Bloomington Springs,Jackson County,"1,575"
38559,Doyle,Van Buren County,"1,551"
38369,Rutherford,Gibson County,"1,543"
38541,Allons,Overton County,"1,542"
37391,Turtletown,Polk County,"1,530"
37301,Altamont,Grundy County,"1,528"
37142,Palmyra,Montgomery County,"1,506"
37374,Sequatchie,Marion County,"1,497"
37140,Only,Hickman County,"1,494"
38381,Toone,Hardeman County,"1,490"
38579,Quebeck,White County,"1,475"
37201,Nashville,Davidson County,"1,467"
38461,Hampshire,Lewis County,"1,460"
38587,Walling,White County,"1,446"
38258,Trezevant,Carroll County,"1,445"
38391,Denmark,Madison County,"1,440"
38560,Elmwood,Smith County,"1,432"
37713,Bybee,Cocke County,"1,425"
38345,Huron,Henderson County,"1,423"
37723,Crab Orchard,Cumberland County,"1,420"
37171,Southside,Montgomery County,"1,402"
38337,Gadsden,Crockett County,"1,379"
37828,Norris,Anderson County,"1,371"
38577,Pall Mall,Pickett County,"1,339"
37339,Gruetli Laager,Grundy County,"1,319"
38039,Grand Junction,Hardeman County,"1,305"
38486,Westpoint,Lawrence County,"1,301"
38452,Cypress Inn,Wayne County,"1,294"
37729,Duff,Campbell County,"1,279"
37337,Grandview,Rhea County,"1,241"
38476,Primm Springs,Williamson County,"1,228"
37366,Pelham,Grundy County,"1,216"
38565,Grimsley,Fentress County,"1,205"
38332,Enville,Chester County,"1,188"
38342,Hollow Rock,Carroll County,"1,183"
38390,Yuma,Carroll County,"1,170"
38548,Buffalo Valley,Putnam County,"1,154"
37688,Shady Valley,Johnson County,"1,138"
38061,Pocahontas,McNairy County,"1,138"
38473,Minor Hill,Giles County,"1,129"
38236,Mansfield,Henry County,"1,127"
37118,Milton,Rutherford County,"1,094"
38361,Morris Chapel,Hardin County,"1,092"
38371,Sardis,Henderson County,"1,092"
38454,Duck River,Hickman County,"1,084"
37710,Briceville,Anderson County,"1,083"
38370,Saltillo,Hardin County,"1,079"
38567,Hickman,Smith County,"1,065"
37359,Mulberry,Lincoln County,"1,062"
37657,Flag Pond,Unicoi County,"1,060"
37348,Kelso,Lincoln County,"1,044"
38224,Cottage Grove,Henry County,"1,042"
38588,Whitleyville,Jackson County,"1,025"
37305,Beersheba Springs,Grundy County,"1,019"
37057,Dixon Springs,Trousdale County,"1,016"
38362,Oakfield,Madison County,"1,011"
38348,Lavinia,Carroll County,975
37078,Hurricane Mills,Humphreys County,974
38505,Cookeville,Putnam County,960
38076,Williston,Fayette County,954
37175,Stewart,Houston County,953
37753,Hartford,Cocke County,917
38253,Rives,Obion County,917
37016,Auburntown,Wilson County,900
37680,Laurel Bloomery,Johnson County,897
38481,Saint Joseph,Lawrence County,890
38475,Olivehill,Hardin County,873
38575,Moss,Clay County,865
38328,Darden,Henderson County,858
38241,Palmersville,Weakley County,835
37715,Clairfield,Claiborne County,806
38044,Hornsby,Hardeman County,791
38392,Mercer,Madison County,767
37878,Tallassee,Blount County,761
38487,Williamsport,Maury County,746
38311,Bath Springs,Decatur County,724
38352,Luray,Chester County,722
38554,Crawford,Overton County,719
37369,Reliance,Polk County,713
38327,Crump,Hardin County,693
38504,Allardt,Fentress County,689
38259,Trimble,Obion County,672
37028,Bumpus Mills,Stewart County,615
37682,Milligan College,Carter County,591
38457,Five Points,Lawrence County,567
37731,Eidson,Hawkins County,564
38459,Frankewing,Lincoln County,541
38589,Wilder,Fentress County,527
38380,Sugar Tree,Decatur County,525
38453,Dellrose,Lincoln County,525
37333,Farner,Polk County,513
38339,Guys,McNairy County,503
38564,Granville,Jackson County,501
37691,Trade,Johnson County,475
37819,Newcomb,Campbell County,475
38552,Chestnut Mound,Smith County,472
38042,Hickory Valley,Hardeman County,464
37151,Riddleton,Smith County,457
37019,Belfast,Marshall County,455
38152,Memphis,Shelby County,438
37326,Ducktown,Polk County,411
38387,Westport,Carroll County,407
38318,Buena Vista,Carroll County,404
38050,Maury City,Crockett County,402
38569,Lancaster,Smith County,390
37765,Kyles Ford,Hancock County,370
37376,Sherwood,Franklin County,361
37383,Sewanee,Franklin County,344
38543,Alpine,Overton County,336
38471,Lutts,Wayne County,319
38359,Milledgeville,Hardin County,307
37340,Guild,Marion County,288
37351,Lupton City,Hamilton County,281
38376,Shiloh,Hardin County,280
38333,Eva,Benton County,262
38347,Jacks Creek,Chester County,257
38030,Finley,Dyer County,228
38226,Dukedom,Weakley County,226
38036,Gallaway,Fayette County,207
38047,Lenox,Dyer County,205
38235,McLemoresville,Carroll County,199
37845,Petros,Morgan County,171
37848,Powder Springs,Grainger County,145
38070,Tigrett,Dyer County,141
38578,Pleasant Hill,Cumberland County,129
38455,Elkton,Giles County,119
37394,Viola,Warren County,114
38054,Millington,Shelby County,102
38389,Yorkville,Gibson County,76
38338,Gibson,Gibson County,54
37719,Coalfield,Morgan County,45
37396,Whiteside,Marion County,44
38365,Pickwick Dam,Hardin County,42
37165,Slayden,Dickson County,35
37730,Eagan,Claiborne County,33
38132,Memphis,Shelby County,30
37213,Nashville,Davidson County,25
38550,Campaign,Warren County,17
38046,La Grange,Fayette County,11
37232,Nashville,Davidson County,0
37238,Nashville,Davidson County,0
37316,Conasauga,Polk County,0
37450,Chattanooga,Hamilton County,0
37732,Elgin,Scott County,0
37733,Rugby,Morgan County,0
37851,Pruden,Claiborne County,0
37929,Knoxville,Knox County,0
38007,Bogota,Dyer County,0
38021,Crockett Mills,Crockett County,0
38029,Ellendale,Shelby County,0
38077,Wynnburg,Lake County,0
38113,Memphis,Shelby County,0
38131,Memphis,Shelby County,0
38254,Samburg,Obion County,0
38503,Cookeville,Putnam County,0
38542,Allred,Overton County,0
