ZIP,City,County,Population
15906,Johnstown,Cambria County,"9,504"
18447,Olyphant,Lackawanna County,"9,470"
15825,Brookville,Jefferson County,"9,426"
15024,Cheswick,Allegheny County,"9,325"
17963,Pine Grove,Schuylkill County,"9,323"
19565,Wernersville,Berks County,"9,302"
18229,Jim Thorpe,Carbon County,"9,248"
17547,Marietta,Lancaster County,"9,210"
18034,Center Valley,Lehigh County,"9,209"
15717,Blairsville,Indiana County,"9,206"
16866,Philipsburg,Centre County,"9,152"
19560,Temple,Berks County,"9,137"
16441,Waterford,Erie County,"9,134"
16055,Sarver,Butler County,"8,993"
15690,Vandergrift,Armstrong County,"8,985"
15931,Ebensburg,Cambria County,"8,919"
17931,Frackville,Schuylkill County,"8,899"
17872,Shamokin,Northumberland County,"8,894"
18708,Shavertown,Luzerne County,"8,867"
17236,Mercersburg,Franklin County,"8,845"
17020,Duncannon,Perry County,"8,826"
19079,Sharon Hill,Delaware County,"8,745"
18651,Plymouth,Luzerne County,"8,703"
19533,Leesport,Berks County,"8,648"
16417,Girard,Erie County,"8,599"
16507,Erie,Erie County,"8,597"
18518,Old Forge,Lackawanna County,"8,573"
17363,Stewartstown,York County,"8,553"
15074,Rochester,Beaver County,"8,550"
18069,Orefield,Lehigh County,"8,515"
17316,East Berlin,Adams County,"8,497"
16214,Clarion,Clarion County,"8,494"
18088,Walnutport,Northampton County,"8,488"
15204,Pittsburgh,Allegheny County,"8,467"
19343,Glenmoore,Chester County,"8,450"
17038,Jonestown,Lebanon County,"8,394"
15632,Export,Westmoreland County,"8,377"
17842,Middleburg,Snyder County,"8,266"
19033,Folsom,Delaware County,"8,261"
16063,Zelienople,Butler County,"8,256"
17349,New Freedom,York County,"8,254"
18330,Effort,Monroe County,"8,219"
15131,Mckeesport,Allegheny County,"8,209"
18848,Towanda,Bradford County,"8,199"
16033,Evans City,Butler County,"8,185"
18328,Dingmans Ferry,Pike County,"8,185"
17320,Fairfield,Adams County,"8,124"
17102,Harrisburg,Dauphin County,"8,118"
15658,Ligonier,Westmoreland County,"8,115"
18801,Montrose,Susquehanna County,"8,102"
15537,Everett,Bedford County,"8,083"
15085,Trafford,Westmoreland County,"8,062"
15104,Braddock,Allegheny County,"8,034"
19095,Wyncote,Montgomery County,"8,030"
19137,Philadelphia,Philadelphia County,"8,026"
17059,Mifflintown,Juniata County,"8,013"
19510,Blandon,Berks County,"8,010"
19365,Parkesburg,Chester County,"8,006"
18078,Schnecksville,Lehigh County,"7,857"
17327,Glen Rock,York County,"7,828"
19301,Paoli,Chester County,"7,814"
15042,Freedom,Beaver County,"7,733"
17345,Manchester,York County,"7,715"
16226,Ford City,Armstrong County,"7,689"
15332,Finleyville,Washington County,"7,678"
17857,Northumberland,Northumberland County,"7,671"
15683,Scottdale,Westmoreland County,"7,643"
18210,Albrightsville,Carbon County,"7,587"
18433,Jermyn,Lackawanna County,"7,564"
18644,Wyoming,Luzerne County,"7,552"
17032,Halifax,Dauphin County,"7,551"
17578,Stevens,Lancaster County,"7,504"
16870,Port Matilda,Centre County,"7,499"
19034,Fort Washington,Montgomery County,"7,488"
18037,Coplay,Lehigh County,"7,472"
19333,Devon,Chester County,"7,471"
17554,Mountville,Lancaster County,"7,453"
17751,Mill Hall,Clinton County,"7,431"
19025,Dresher,Montgomery County,"7,423"
16438,Union City,Erie County,"7,421"
19075,Oreland,Montgomery County,"7,384"
15417,Brownsville,Washington County,"7,363"
15748,Homer City,Indiana County,"7,343"
