NAME,H1_001N,zip code tabulation area
ZCTA5 59860,6667,59860
ZCTA5 59863,57,59863
ZCTA5 59864,2935,59864
ZCTA5 59865,1371,59865
ZCTA5 59866,714,59866
ZCTA5 59867,40,59867
ZCTA5 59868,1558,59868
ZCTA5 59870,5005,59870
ZCTA5 59871,351,59871
ZCTA5 59872,1260,59872
ZCTA5 59873,1864,59873
ZCTA5 59874,984,59874
ZCTA5 59875,1864,59875
ZCTA5 59901,24589,59901
ZCTA5 59910,436,59910
ZCTA5 59911,6018,59911
ZCTA5 59912,6820,59912
ZCTA5 59913,384,59913
ZCTA5 59914,272,59914
ZCTA5 59915,255,59915
ZCTA5 59916,307,59916
ZCTA5 59917,2325,59917
ZCTA5 59918,286,59918
ZCTA5 59919,481,59919
ZCTA5 59920,929,59920
ZCTA5 61349,442,61349
ZCTA5 61345,351,61345
ZCTA5 61346,40,61346
ZCTA5 61348,2191,61348
ZCTA5 61350,11318,61350
ZCTA5 61353,565,61353
ZCTA5 61354,5075,61354
ZCTA5 61356,5301,61356
ZCTA5 61358,196,61358
ZCTA5 61359,138,61359
ZCTA5 61360,1372,61360
ZCTA5 61361,652,61361
ZCTA5 61362,2706,61362
ZCTA5 61363,124,61363
ZCTA5 61364,8819,61364
ZCTA5 61367,358,61367
ZCTA5 61368,630,61368
ZCTA5 61369,753,61369
ZCTA5 61370,579,61370
ZCTA5 61371,52,61371
ZCTA5 61372,106,61372
ZCTA5 61373,841,61373
ZCTA5 61374,49,61374
ZCTA5 61375,746,61375
ZCTA5 61376,912,61376
ZCTA5 61377,643,61377
ZCTA5 61378,208,61378
ZCTA5 61379,572,61379
ZCTA5 61401,15257,61401
ZCTA5 61402,0,61402
ZCTA5 61410,1701,61410
ZCTA5 61411,166,61411
ZCTA5 61412,625,61412
ZCTA5 61413,480,61413
ZCTA5 61414,365,61414
ZCTA5 61415,818,61415
ZCTA5 61416,114,61416
ZCTA5 31699,21,31699
ZCTA5 31701,9246,31701
ZCTA5 31704,0,31704
ZCTA5 31705,13218,31705
ZCTA5 31707,12448,31707
ZCTA5 31709,6779,31709
ZCTA5 31711,412,31711
ZCTA5 31712,563,31712
ZCTA5 31714,2936,31714
ZCTA5 31716,1183,31716
ZCTA5 31719,3970,31719
ZCTA5 31720,191,31720
ZCTA5 31721,8374,31721
ZCTA5 31722,221,31722
ZCTA5 31727,7,31727
ZCTA5 31730,4023,31730
ZCTA5 31733,648,31733
ZCTA5 31735,699,31735
ZCTA5 31738,995,31738
ZCTA5 31743,258,31743
ZCTA5 31744,1478,31744
ZCTA5 31747,81,31747
ZCTA5 31749,1074,31749
ZCTA5 31750,8577,31750
ZCTA5 31753,6,31753
ZCTA5 31756,417,31756
ZCTA5 31757,4724,31757
ZCTA5 31763,10656,31763
ZCTA5 31764,547,31764
ZCTA5 31765,1098,31765
ZCTA5 31768,9882,31768
ZCTA5 31771,2303,31771
ZCTA5 31772,221,31772
ZCTA5 31773,1839,31773
ZCTA5 31774,2819,31774
ZCTA5 31775,1098,31775
ZCTA5 31778,1168,31778
ZCTA5 31779,3364,31779
ZCTA5 31780,860,31780
ZCTA5 35974,674,35974
ZCTA5 35971,2016,35971
ZCTA5 35972,543,35972
ZCTA5 35973,1415,35973
ZCTA5 35975,490,35975
ZCTA5 35976,8246,35976
ZCTA5 35978,2468,35978
ZCTA5 35979,544,35979
ZCTA5 35980,2085,35980
ZCTA5 35981,920,35981
ZCTA5 35983,2119,35983
ZCTA5 35984,1473,35984
ZCTA5 35986,3531,35986
ZCTA5 35987,1172,35987
ZCTA5 35988,808,35988
ZCTA5 35989,1411,35989
ZCTA5 35990,20,35990
ZCTA5 36003,966,36003
ZCTA5 36005,884,36005
ZCTA5 36006,609,36006
ZCTA5 36008,24,36008
ZCTA5 36009,1279,36009
ZCTA5 36010,2600,36010
ZCTA5 36013,189,36013
ZCTA5 36016,1602,36016
ZCTA5 67862,129,67862
ZCTA5 67863,152,67863
ZCTA5 67864,954,67864
ZCTA5 67865,473,67865
ZCTA5 67867,629,67867
ZCTA5 67868,70,67868
ZCTA5 70363,10003,70363
ZCTA5 70358,1828,70358
ZCTA5 70359,3706,70359
ZCTA5 70360,12229,70360
ZCTA5 70364,12596,70364
ZCTA5 70372,1063,70372
ZCTA5 70373,2720,70373
ZCTA5 70374,2860,70374
ZCTA5 70375,82,70375
ZCTA5 70377,1559,70377
ZCTA5 70380,9795,70380
ZCTA5 70390,2913,70390
ZCTA5 70391,61,70391
ZCTA5 70392,3531,70392
ZCTA5 70393,161,70393
ZCTA5 70394,5725,70394
ZCTA5 70395,1971,70395
ZCTA5 70397,761,70397
ZCTA5 70401,9763,70401
ZCTA5 70402,1,70402
ZCTA5 70403,12950,70403
ZCTA5 70420,3362,70420
ZCTA5 70422,5718,70422
ZCTA5 70426,2406,70426
ZCTA5 70427,9133,70427
ZCTA5 70431,2354,70431
ZCTA5 70433,18465,70433
ZCTA5 70435,8533,70435
ZCTA5 70436,174,70436
ZCTA5 70437,3380,70437
ZCTA5 70438,8839,70438
ZCTA5 70441,2417,70441
ZCTA5 70442,194,70442
ZCTA5 70443,4297,70443
ZCTA5 70444,4633,70444
ZCTA5 70445,4667,70445
ZCTA5 70446,2799,70446
ZCTA5 70447,6137,70447
ZCTA5 70448,10353,70448
ZCTA5 70449,1853,70449
ZCTA5 70450,1386,70450
ZCTA5 70451,77,70451
ZCTA5 70452,5602,70452
ZCTA5 70453,467,70453
ZCTA5 70454,13342,70454
ZCTA5 70455,843,70455
ZCTA5 70456,1255,70456
ZCTA5 70457,1,70457
ZCTA5 70458,16359,70458
ZCTA5 70460,9168,70460
ZCTA5 70461,12290,70461
ZCTA5 70462,2812,70462
ZCTA5 70463,63,70463
ZCTA5 70464,100,70464
ZCTA5 70465,189,70465
ZCTA5 70466,3770,70466
ZCTA5 70471,9616,70471
ZCTA5 70507,7761,70507
ZCTA5 46312,11735,46312
ZCTA5 46319,8022,46319
ZCTA5 46320,6107,46320
ZCTA5 46321,9570,46321
ZCTA5 46322,10711,46322
ZCTA5 46323,8973,46323
ZCTA5 46324,9241,46324
ZCTA5 46327,4200,46327
ZCTA5 46340,451,46340
ZCTA5 46341,4224,46341
ZCTA5 46342,13654,46342
ZCTA5 46345,40,46345
ZCTA5 46346,540,46346
ZCTA5 46347,1865,46347
ZCTA5 46348,469,46348
ZCTA5 46349,1361,46349
ZCTA5 46350,19186,46350
ZCTA5 46356,7484,46356
ZCTA5 46360,21500,46360
ZCTA5 46365,419,46365
ZCTA5 46366,2526,46366
ZCTA5 46368,16564,46368
ZCTA5 46371,1572,46371
ZCTA5 46373,6488,46373
ZCTA5 46374,443,46374
ZCTA5 46375,10510,46375
ZCTA5 46376,162,46376
ZCTA5 46377,86,46377
ZCTA5 46379,164,46379
ZCTA5 46381,138,46381
ZCTA5 46382,826,46382
ZCTA5 46383,17971,46383
ZCTA5 46385,16314,46385
ZCTA5 46390,1154,46390
ZCTA5 46391,2673,46391
ZCTA5 46392,3078,46392
ZCTA5 46393,151,46393
ZCTA5 46394,5395,46394
ZCTA5 46402,3065,46402
ZCTA5 46403,6479,46403
ZCTA5 46404,7747,46404
ZCTA5 47942,321,47942
ZCTA5 47933,12273,47933
ZCTA5 47940,615,47940
ZCTA5 47941,545,47941
ZCTA5 47943,337,47943
ZCTA5 47944,1561,47944
ZCTA5 47946,792,47946
ZCTA5 47948,570,47948
ZCTA5 47949,578,47949
ZCTA5 47950,367,47950
ZCTA5 47951,990,47951
ZCTA5 47952,1393,47952
ZCTA5 47954,935,47954
ZCTA5 47955,443,47955
ZCTA5 47957,787,47957
ZCTA5 47958,82,47958
ZCTA5 47959,1243,47959
ZCTA5 47960,9620,47960
ZCTA5 47963,872,47963
ZCTA5 47964,52,47964
ZCTA5 47965,236,47965
ZCTA5 47966,220,47966
ZCTA5 47967,301,47967
ZCTA5 47968,390,47968
ZCTA5 75422,1214,75422
ZCTA5 75423,1240,75423
ZCTA5 75424,1626,75424
ZCTA5 75426,2616,75426
ZCTA5 75428,4490,75428
ZCTA5 75429,1,75429
ZCTA5 75431,872,75431
ZCTA5 75432,1491,75432
ZCTA5 75433,1237,75433
ZCTA5 75434,45,75434
ZCTA5 75435,458,75435
ZCTA5 75436,964,75436
ZCTA5 75437,538,75437
ZCTA5 75438,414,75438
ZCTA5 75439,388,75439
ZCTA5 75440,3411,75440
ZCTA5 75441,59,75441
ZCTA5 75442,4193,75442
ZCTA5 75446,1507,75446
ZCTA5 75447,502,75447
ZCTA5 75448,332,75448
ZCTA5 75449,564,75449
ZCTA5 91768,8963,91768
ZCTA5 91765,15971,91765
ZCTA5 91766,19535,91766
ZCTA5 91767,15815,91767
ZCTA5 91770,17412,91770
ZCTA5 91773,12911,91773
ZCTA5 91775,8682,91775
ZCTA5 91776,12674,91776
ZCTA5 91780,12142,91780
ZCTA5 91784,9557,91784
ZCTA5 91786,20352,91786
ZCTA5 91789,13515,91789
ZCTA5 91790,14190,91790
ZCTA5 91791,11444,91791
ZCTA5 91792,9725,91792
ZCTA5 91801,21182,91801
ZCTA5 91803,10329,91803
ZCTA5 91901,6695,91901
ZCTA5 91902,6142,91902
ZCTA5 91905,785,91905
ZCTA5 91906,1429,91906
ZCTA5 91910,27755,91910
ZCTA5 91911,26014,91911
ZCTA5 91913,16778,91913
ZCTA5 91914,5042,91914
ZCTA5 91915,10352,91915
ZCTA5 91916,762,91916
ZCTA5 91917,365,91917
ZCTA5 91931,260,91931
ZCTA5 91932,10086,91932
ZCTA5 91934,359,91934
ZCTA5 91935,3139,91935
ZCTA5 91941,13111,91941
ZCTA5 91942,18021,91942
ZCTA5 91945,9394,91945
ZCTA5 91948,204,91948
ZCTA5 91950,18097,91950
ZCTA5 91962,825,91962
ZCTA5 91963,359,91963
ZCTA5 91977,19447,91977
ZCTA5 91978,3353,91978
ZCTA5 91980,47,91980
ZCTA5 61417,109,61417
ZCTA5 61418,327,61418
ZCTA5 61419,68,61419
ZCTA5 61420,513,61420
ZCTA5 61421,575,61421
ZCTA5 61422,1529,61422
ZCTA5 61423,261,61423
ZCTA5 61424,41,61424
ZCTA5 61425,287,61425
ZCTA5 61426,37,61426
ZCTA5 61427,999,61427
ZCTA5 61428,924,61428
ZCTA5 61430,363,61430
ZCTA5 61431,163,61431
ZCTA5 61432,274,61432
ZCTA5 61433,20,61433
ZCTA5 61434,1562,61434
ZCTA5 61435,88,61435
ZCTA5 61436,392,61436
ZCTA5 61437,371,61437
ZCTA5 74940,948,74940
ZCTA5 74936,471,74936
ZCTA5 74937,2254,74937
ZCTA5 74939,302,74939
ZCTA5 74941,1059,74941
ZCTA5 74942,65,74942
ZCTA5 74943,32,74943
ZCTA5 74944,441,74944
ZCTA5 74945,78,74945
ZCTA5 74946,16,74946
ZCTA5 74947,60,74947
ZCTA5 74948,5079,74948
ZCTA5 74949,150,74949
ZCTA5 74951,632,74951
ZCTA5 74953,5084,74953
ZCTA5 74954,1977,74954
ZCTA5 74955,6380,74955
ZCTA5 74956,812,74956
ZCTA5 74957,542,74957
ZCTA5 74959,2842,74959
ZCTA5 74960,4810,74960
ZCTA5 74962,2522,74962
ZCTA5 74963,258,74963
ZCTA5 74964,1034,74964
ZCTA5 74965,1977,74965
ZCTA5 74966,1651,74966
ZCTA5 75001,10581,75001
ZCTA5 75002,23642,75002
ZCTA5 75006,19083,75006
ZCTA5 75007,20938,75007
ZCTA5 75009,6851,75009
ZCTA5 75010,13953,75010
ZCTA5 75013,17570,75013
ZCTA5 75019,16729,75019
ZCTA5 75020,10741,75020
ZCTA5 75021,3604,75021
ZCTA5 75022,9264,75022
ZCTA5 75023,18905,75023
ZCTA5 75024,20099,75024
ZCTA5 75025,19114,75025
ZCTA5 75028,16780,75028
ZCTA5 75032,12509,75032
ZCTA5 75033,15319,75033
ZCTA5 75034,22287,75034
ZCTA5 75035,27388,75035
ZCTA5 36017,886,36017
ZCTA5 36020,531,36020
ZCTA5 36022,5560,36022
ZCTA5 36024,3551,36024
ZCTA5 36025,1550,36025
ZCTA5 36026,910,36026
ZCTA5 36027,7745,36027
ZCTA5 36028,963,36028
ZCTA5 36029,376,36029
ZCTA5 36030,246,36030
ZCTA5 36031,49,36031
ZCTA5 36032,1029,36032
ZCTA5 36033,2043,36033
ZCTA5 36034,416,36034
ZCTA5 36035,930,36035
ZCTA5 36036,948,36036
ZCTA5 36037,6517,36037
ZCTA5 36038,33,36038
ZCTA5 36039,133,36039
ZCTA5 36040,1420,36040
ZCTA5 36041,651,36041
ZCTA5 36042,689,36042
ZCTA5 36043,1572,36043
ZCTA5 36046,664,36046
ZCTA5 36047,609,36047
ZCTA5 36048,721,36048
ZCTA5 36049,2580,36049
ZCTA5 36051,999,36051
ZCTA5 36052,412,36052
ZCTA5 36053,1024,36053
ZCTA5 36054,6389,36054
ZCTA5 36057,0,36057
ZCTA5 40221,1,40221
ZCTA5 40218,14711,40218
ZCTA5 40219,17133,40219
ZCTA5 40220,15972,40220
ZCTA5 40222,10834,40222
ZCTA5 40223,10464,40223
ZCTA5 40228,7658,40228
ZCTA5 40229,15827,40229
ZCTA5 40231,0,40231
ZCTA5 40241,14273,40241
ZCTA5 40242,4917,40242
ZCTA5 40243,5716,40243
ZCTA5 40245,14745,40245
ZCTA5 40258,11335,40258
ZCTA5 40272,15701,40272
ZCTA5 40280,20,40280
ZCTA5 40291,16729,40291
ZCTA5 40299,18102,40299
ZCTA5 40310,290,40310
ZCTA5 40311,3142,40311
ZCTA5 40312,2575,40312
ZCTA5 40313,1445,40313
ZCTA5 40316,164,40316
ZCTA5 40322,1456,40322
ZCTA5 40324,20336,40324
ZCTA5 40328,583,40328
ZCTA5 40330,9307,40330
ZCTA5 40334,27,40334
ZCTA5 40336,6031,40336
ZCTA5 40337,2363,40337
ZCTA5 70501,13102,70501
ZCTA5 70503,12612,70503
ZCTA5 70506,19612,70506
ZCTA5 70508,19337,70508
ZCTA5 70510,10961,70510
ZCTA5 70512,4366,70512
ZCTA5 70513,74,70513
ZCTA5 70514,852,70514
ZCTA5 70515,1310,70515
ZCTA5 70516,572,70516
ZCTA5 70517,11797,70517
ZCTA5 70518,6958,70518
ZCTA5 70519,68,70519
ZCTA5 70520,8296,70520
ZCTA5 70522,117,70522
ZCTA5 70523,316,70523
ZCTA5 70524,103,70524
ZCTA5 70525,5464,70525
ZCTA5 70526,8137,70526
ZCTA5 70528,985,70528
ZCTA5 70529,5034,70529
ZCTA5 70531,569,70531
ZCTA5 70532,1229,70532
ZCTA5 70533,3004,70533
ZCTA5 70534,300,70534
ZCTA5 70535,7568,70535
ZCTA5 70537,220,70537
ZCTA5 70538,5954,70538
ZCTA5 70541,355,70541
ZCTA5 70542,1665,70542
ZCTA5 70543,1579,70543
ZCTA5 70544,4929,70544
ZCTA5 70546,6862,70546
ZCTA5 70548,4935,70548
ZCTA5 70549,1799,70549
ZCTA5 70550,81,70550
ZCTA5 70551,160,70551
ZCTA5 70552,541,70552
ZCTA5 70554,2651,70554
ZCTA5 70555,3486,70555
ZCTA5 70556,255,70556
ZCTA5 70558,60,70558
ZCTA5 70559,954,70559
ZCTA5 70560,17648,70560
ZCTA5 70563,8195,70563
ZCTA5 70570,16963,70570
ZCTA5 70575,22,70575
ZCTA5 70576,323,70576
ZCTA5 70577,2115,70577
ZCTA5 70578,6756,70578
ZCTA5 70580,84,70580
ZCTA5 70581,381,70581
ZCTA5 70582,8634,70582
ZCTA5 70583,5134,70583
ZCTA5 70584,3163,70584
ZCTA5 70585,109,70585
ZCTA5 83340,5139,83340
ZCTA5 83336,2191,83336
ZCTA5 83337,20,83337
ZCTA5 83338,7492,83338
ZCTA5 83341,2926,83341
ZCTA5 83342,504,83342
ZCTA5 83344,388,83344
ZCTA5 83346,530,83346
ZCTA5 83347,1219,83347
ZCTA5 40339,56,40339
ZCTA5 40342,9785,40342
ZCTA5 00780,6035,00780
ZCTA5 00782,7854,00782
ZCTA5 00783,13978,00783
ZCTA5 00784,18333,00784
ZCTA5 00786,103,00786
ZCTA5 00791,24788,00791
ZCTA5 00794,11923,00794
ZCTA5 00795,18935,00795
ZCTA5 00901,4157,00901
ZCTA5 00906,172,00906
ZCTA5 00907,12919,00907
ZCTA5 00909,4492,00909
ZCTA5 92003,1836,92003
ZCTA5 92004,2927,92004
ZCTA5 92007,4930,92007
ZCTA5 92008,12910,92008
ZCTA5 92009,17376,92009
ZCTA5 92010,7404,92010
ZCTA5 92011,10043,92011
ZCTA5 92014,6714,92014
ZCTA5 92019,16028,92019
ZCTA5 92020,21286,92020
ZCTA5 92021,24414,92021
ZCTA5 92024,21523,92024
ZCTA5 92025,16776,92025
ZCTA5 92026,19237,92026
ZCTA5 92027,17474,92027
ZCTA5 47969,97,47969
ZCTA5 47970,827,47970
ZCTA5 47971,775,47971
ZCTA5 47974,529,47974
ZCTA5 47975,326,47975
ZCTA5 47977,958,47977
ZCTA5 47978,4670,47978
ZCTA5 47980,461,47980
ZCTA5 47981,346,47981
ZCTA5 47982,58,47982
ZCTA5 47983,120,47983
ZCTA5 47986,26,47986
ZCTA5 47987,1694,47987
ZCTA5 47989,536,47989
ZCTA5 47990,701,47990
ZCTA5 47991,459,47991
ZCTA5 47992,565,47992
ZCTA5 47993,1674,47993
ZCTA5 47994,230,47994
ZCTA5 47995,681,47995
ZCTA5 47997,53,47997
ZCTA5 48001,6196,48001
ZCTA5 48002,1228,48002
ZCTA5 48003,2566,48003
ZCTA5 48005,2041,48005
ZCTA5 48006,1575,48006
ZCTA5 48009,10343,48009
ZCTA5 48014,1735,48014
ZCTA5 48015,3931,48015
ZCTA5 48017,5789,48017
ZCTA5 48021,13782,48021
ZCTA5 48022,994,48022
ZCTA5 48023,2230,48023
ZCTA5 61535,683,61535
ZCTA5 61532,217,61532
ZCTA5 61533,1031,61533
ZCTA5 61534,699,61534
ZCTA5 61536,1347,61536
ZCTA5 61537,1314,61537
ZCTA5 61539,92,61539
ZCTA5 61540,1316,61540
ZCTA5 61541,61,61541
ZCTA5 61542,1794,61542
ZCTA5 61543,60,61543
ZCTA5 61544,330,61544
ZCTA5 61545,266,61545
ZCTA5 61546,1857,61546
ZCTA5 61547,1480,61547
ZCTA5 61548,4844,61548
ZCTA5 61550,7963,61550
ZCTA5 61552,98,61552
ZCTA5 61553,95,61553
ZCTA5 61554,18855,61554
ZCTA5 61559,1333,61559
ZCTA5 61560,648,61560
ZCTA5 61561,1102,61561
ZCTA5 61562,37,61562
ZCTA5 61563,270,61563
ZCTA5 61564,433,61564
ZCTA5 61565,652,61565
ZCTA5 61567,348,61567
ZCTA5 61568,1759,61568
ZCTA5 61569,518,61569
ZCTA5 61570,770,61570
ZCTA5 00720,8485,00720
ZCTA5 00717,8510,00717
ZCTA5 00718,11594,00718
ZCTA5 00719,12083,00719
ZCTA5 00723,8403,00723
ZCTA5 00725,36867,00725
ZCTA5 00727,24163,00727
ZCTA5 00728,15878,00728
ZCTA5 00729,21318,00729
ZCTA5 00730,16222,00730
ZCTA5 00731,5556,00731
ZCTA5 00735,7290,00735
ZCTA5 00736,21674,00736
ZCTA5 00738,18386,00738
ZCTA5 00739,14753,00739
ZCTA5 00740,865,00740
ZCTA5 00741,1981,00741
ZCTA5 00745,24048,00745
ZCTA5 00751,10310,00751
ZCTA5 00754,16723,00754
ZCTA5 00757,9293,00757
ZCTA5 00765,5303,00765
ZCTA5 00766,8992,00766
ZCTA5 00767,14396,00767
ZCTA5 00769,16252,00769
ZCTA5 00771,15562,00771
ZCTA5 00772,9240,00772
ZCTA5 00773,10811,00773
ZCTA5 00775,1563,00775
ZCTA5 00777,17019,00777
ZCTA5 00778,17579,00778
ZCTA5 40346,330,40346
ZCTA5 40347,1302,40347
ZCTA5 40348,319,40348
ZCTA5 40350,132,40350
ZCTA5 40351,9312,40351
ZCTA5 40353,9686,40353
ZCTA5 40355,125,40355
ZCTA5 40356,17601,40356
ZCTA5 40357,66,40357
ZCTA5 40358,344,40358
ZCTA5 40359,3414,40359
ZCTA5 40360,3181,40360
ZCTA5 40361,8123,40361
ZCTA5 40363,55,40363
ZCTA5 40370,1192,40370
ZCTA5 40371,1307,40371
ZCTA5 40372,1026,40372
ZCTA5 40374,833,40374
ZCTA5 40376,53,40376
ZCTA5 40379,1478,40379
ZCTA5 40380,2995,40380
ZCTA5 40383,10392,40383
ZCTA5 40385,1318,40385
ZCTA5 40387,1457,40387
ZCTA5 40390,2601,40390
ZCTA5 40983,128,40983
ZCTA5 40979,52,40979
ZCTA5 40981,4,40981
ZCTA5 40982,154,40982
ZCTA5 40988,261,40988
ZCTA5 40995,50,40995
ZCTA5 40997,149,40997
ZCTA5 41001,7303,41001
ZCTA5 41002,1114,41002
ZCTA5 41003,1134,41003
ZCTA5 41004,1809,41004
ZCTA5 41005,9051,41005
ZCTA5 41006,1813,41006
ZCTA5 41007,1581,41007
ZCTA5 41008,3251,41008
ZCTA5 41010,1438,41010
ZCTA5 41011,14256,41011
ZCTA5 41014,3396,41014
ZCTA5 41015,9358,41015
ZCTA5 41016,2795,41016
ZCTA5 41017,16805,41017
ZCTA5 41018,12152,41018
ZCTA5 41030,2473,41030
ZCTA5 41031,7025,41031
ZCTA5 41033,859,41033
ZCTA5 41034,504,41034
ZCTA5 41035,4388,41035
ZCTA5 41039,1303,41039
ZCTA5 41040,3307,41040
ZCTA5 41041,3366,41041
ZCTA5 41042,22227,41042
ZCTA5 41043,808,41043
ZCTA5 41044,455,41044
ZCTA5 41045,558,41045
ZCTA5 41046,701,41046
ZCTA5 41048,5495,41048
ZCTA5 41049,1033,41049
ZCTA5 41051,11139,41051
ZCTA5 41052,133,41052
ZCTA5 75036,12688,75036
ZCTA5 75038,14737,75038
ZCTA5 75039,14172,75039
ZCTA5 75040,21560,75040
ZCTA5 75041,10474,75041
ZCTA5 75042,12440,75042
ZCTA5 75043,23541,75043
ZCTA5 75044,17925,75044
ZCTA5 75048,9294,75048
ZCTA5 75050,17129,75050
ZCTA5 75051,13358,75051
ZCTA5 75052,32850,75052
ZCTA5 73548,241,73548
ZCTA5 73544,122,73544
ZCTA5 73546,589,73546
ZCTA5 73547,663,73547
ZCTA5 73549,137,73549
ZCTA5 73550,1140,73550
ZCTA5 73551,30,73551
ZCTA5 73552,606,73552
ZCTA5 73553,27,73553
ZCTA5 73554,1783,73554
ZCTA5 73555,93,73555
ZCTA5 73556,73,73556
ZCTA5 73557,211,73557
ZCTA5 73559,242,73559
ZCTA5 73560,328,73560
ZCTA5 73562,284,73562
ZCTA5 73564,287,73564
ZCTA5 73565,465,73565
ZCTA5 73566,766,73566
ZCTA5 73567,351,73567
ZCTA5 73568,555,73568
ZCTA5 73569,237,73569
ZCTA5 73570,572,73570
ZCTA5 73571,48,73571
ZCTA5 73572,1609,73572
ZCTA5 73573,1122,73573
ZCTA5 73601,4387,73601
ZCTA5 73620,463,73620
ZCTA5 73622,128,73622
ZCTA5 73624,899,73624
ZCTA5 73625,237,73625
ZCTA5 73626,535,73626
ZCTA5 73627,269,73627
ZCTA5 73628,809,73628
ZCTA5 73632,1612,73632
ZCTA5 73638,81,73638
ZCTA5 73639,327,73639
ZCTA5 73641,354,73641
ZCTA5 73642,117,73642
ZCTA5 73644,6997,73644
ZCTA5 73645,683,73645
ZCTA5 73646,168,73646
ZCTA5 73647,357,73647
ZCTA5 73650,433,73650
ZCTA5 73651,2111,73651
ZCTA5 73654,428,73654
ZCTA5 73655,550,73655
ZCTA5 73658,128,73658
ZCTA5 73659,77,73659
ZCTA5 73660,241,73660
ZCTA5 73661,204,73661
ZCTA5 73662,2196,73662
ZCTA5 83348,66,83348
ZCTA5 83349,380,83349
ZCTA5 83350,4910,83350
ZCTA5 83352,1496,83352
ZCTA5 83353,2778,83353
ZCTA5 83354,12,83354
ZCTA5 83355,1870,83355
ZCTA5 83401,15922,83401
ZCTA5 83402,11234,83402
ZCTA5 83404,9681,83404
ZCTA5 83406,6583,83406
ZCTA5 83414,329,83414
ZCTA5 83420,1255,83420
ZCTA5 83421,145,83421
ZCTA5 83422,2007,83422
ZCTA5 83423,386,83423
ZCTA5 83424,118,83424
ZCTA5 83425,206,83425
ZCTA5 83427,781,83427
ZCTA5 83428,522,83428
ZCTA5 83429,3346,83429
ZCTA5 83431,327,83431
ZCTA5 83433,363,83433
ZCTA5 83434,634,83434
ZCTA5 83435,214,83435
ZCTA5 83436,170,83436
ZCTA5 83438,28,83438
ZCTA5 83440,13363,83440
ZCTA5 83442,7588,83442
ZCTA5 83443,475,83443
ZCTA5 83444,477,83444
ZCTA5 83445,2641,83445
ZCTA5 83446,58,83446
ZCTA5 83448,805,83448
ZCTA5 83449,226,83449
ZCTA5 83450,396,83450
ZCTA5 83451,366,83451
ZCTA5 83452,904,83452
ZCTA5 83454,95,83454
ZCTA5 83455,2769,83455
ZCTA5 83460,9,83460
ZCTA5 83462,264,83462
ZCTA5 83463,111,83463
ZCTA5 83464,237,83464
ZCTA5 83465,65,83465
ZCTA5 83466,250,83466
ZCTA5 83467,3311,83467
ZCTA5 83468,118,83468
ZCTA5 00911,5435,00911
ZCTA5 00912,3625,00912
ZCTA5 00913,3850,00913
ZCTA5 00915,15019,00915
ZCTA5 00917,10998,00917
ZCTA5 00918,11021,00918
ZCTA5 00920,8575,00920
ZCTA5 00921,17086,00921
ZCTA5 00923,13563,00923
ZCTA5 00924,26258,00924
ZCTA5 00925,4102,00925
ZCTA5 00926,45969,00926
ZCTA5 00927,8017,00927
ZCTA5 00934,50,00934
ZCTA5 25654,63,25654
ZCTA5 25651,394,25651
ZCTA5 25652,631,25652
ZCTA5 25653,120,25653
ZCTA5 25661,2710,25661
ZCTA5 25666,92,25666
ZCTA5 25667,261,25667
ZCTA5 25669,319,25669
ZCTA5 25670,1538,25670
ZCTA5 25671,679,25671
ZCTA5 25672,139,25672
ZCTA5 25674,1235,25674
ZCTA5 25676,517,25676
ZCTA5 25678,618,25678
ZCTA5 25685,249,25685
ZCTA5 25688,161,25688
ZCTA5 25690,232,25690
ZCTA5 25692,621,25692
ZCTA5 25696,614,25696
ZCTA5 25699,79,25699
ZCTA5 25701,12427,25701
ZCTA5 25702,3776,25702
ZCTA5 25703,2568,25703
ZCTA5 25704,7442,25704
ZCTA5 25705,10308,25705
ZCTA5 25755,9,25755
ZCTA5 25801,15466,25801
ZCTA5 25810,40,25810
ZCTA5 25811,68,25811
ZCTA5 25812,740,25812
ZCTA5 25813,2192,25813
ZCTA5 25817,223,25817
ZCTA5 25818,258,25818
ZCTA5 25820,249,25820
ZCTA5 25823,462,25823
ZCTA5 25825,888,25825
ZCTA5 25826,161,25826
ZCTA5 25827,952,25827
ZCTA5 25831,715,25831
ZCTA5 25832,2119,25832
ZCTA5 25836,392,25836
ZCTA5 25837,168,25837
ZCTA5 25839,427,25839
ZCTA5 25840,3327,25840
ZCTA5 25841,272,25841
ZCTA5 25843,536,25843
ZCTA5 25844,549,25844
ZCTA5 25845,285,25845
ZCTA5 25846,74,25846
ZCTA5 25848,132,25848
ZCTA5 61571,10309,61571
ZCTA5 61572,508,61572
ZCTA5 61602,854,61602
ZCTA5 61603,7445,61603
ZCTA5 61604,14115,61604
ZCTA5 61605,6832,61605
ZCTA5 61606,3043,61606
ZCTA5 61607,4715,61607
ZCTA5 61610,2410,61610
ZCTA5 61611,11302,61611
ZCTA5 61614,14072,61614
ZCTA5 61615,11619,61615
ZCTA5 61616,3155,61616
ZCTA5 61625,105,61625
ZCTA5 61701,17618,61701
ZCTA5 61704,16173,61704
ZCTA5 61705,5585,61705
ZCTA5 61720,115,61720
ZCTA5 61721,249,61721
ZCTA5 61722,217,61722
ZCTA5 61723,1039,61723
ZCTA5 61724,222,61724
ZCTA5 61725,631,61725
ZCTA5 61726,1146,61726
