ZIP,City,County,Population
54405,Abbotsford,Marathon County,"2,770"
54228,Mishicot,Manitowoc County,"2,762"
54814,Bayfield,Bayfield County,"2,762"
54968,Princeton,Green Lake County,"2,762"
53015,Cleveland,Manitowoc County,"2,751"
54009,Dresser,Polk County,"2,739"
54112,Coleman,Marinette County,"2,716"
54747,Independence,Trempealeau County,"2,690"
53570,Monticello,Green County,"2,686"
54440,Hatley,Marathon County,"2,662"
53515,Black Earth,Dane County,"2,647"
54666,Warrens,Monroe County,"2,635"
54460,Owen,Clark County,"2,620"
54819,Bruce,Rusk County,"2,612"
53529,Dane,Dane County,"2,611"
54410,Arpin,Wood County,"2,611"
54847,Iron River,Bayfield County,"2,607"
54161,Pound,Oconto County,"2,595"
54629,Fountain City,Buffalo County,"2,595"
53002,Allenton,Washington County,"2,584"
54028,Woodville,St. Croix County,"2,574"
54872,Siren,Burnett County,"2,569"
54941,Green Lake,Green Lake County,"2,563"
54247,Whitelaw,Manitowoc County,"2,558"
54466,Pittsville,Wood County,"2,557"
53153,North Prairie,Waukesha County,"2,548"
53139,Kansasville,Racine County,"2,523"
53035,Iron Ridge,Dodge County,"2,502"
53178,Sullivan,Jefferson County,"2,497"
53932,Fall River,Columbia County,"2,495"
54473,Rosholt,Portage County,"2,472"
53507,Barneveld,Iowa County,"2,467"
53820,Potosi,Grant County,"2,467"
53951,North Freedom,Sauk County,"2,452"
54616,Blair,Trempealeau County,"2,443"
54639,La Farge,Vernon County,"2,435"
53968,Wonewoc,Juneau County,"2,429"
53556,Lone Rock,Richland County,"2,428"
54423,Custer,Portage County,"2,394"
53502,Albany,Green County,"2,393"
54534,Hurley,Iron County,"2,393"
54498,Withee,Clark County,"2,362"
54026,Star Prairie,Polk County,"2,361"
53203,Milwaukee,Milwaukee County,"2,357"
53065,Oakfield,Fond du Lac County,"2,351"
54618,Camp Douglas,Juneau County,"2,333"
53044,Kohler,Sheboygan County,"2,326"
54658,Stoddard,Vernon County,"2,326"
54947,Larsen,Winnebago County,"2,323"
53049,Malone,Fond du Lac County,"2,298"
53923,Cambria,Columbia County,"2,295"
53919,Brandon,Fond du Lac County,"2,292"
54745,Holcombe,Chippewa County,"2,282"
53504,Argyle,Lafayette County,"2,281"
53585,Sharon,Walworth County,"2,264"
54817,Birchwood,Washburn County,"2,264"
54558,Saint Germain,Vilas County,"2,262"
54642,Melrose,Jackson County,"2,259"
54943,Hancock,Waushara County,"2,250"
54859,Minong,Washburn County,"2,242"
53516,Blanchardville,Lafayette County,"2,238"
54205,Casco,Kewaunee County,"2,229"
53586,Shullsburg,Lafayette County,"2,211"
53944,Lyndon Station,Juneau County,"2,207"
54436,Granton,Clark County,"2,203"
54966,Plainfield,Waushara County,"2,202"
54004,Clayton,Barron County,"2,192"
54082,Houlton,St. Croix County,"2,190"
53011,Cascade,Sheboygan County,"2,176"
54613,Arkdale,Adams County,"2,174"
54486,Tigerton,Shawano County,"2,171"
54234,Sister Bay,Door County,"2,158"
54622,Cochrane,Buffalo County,"2,147"
54443,Junction City,Portage County,"2,145"
54204,Brussels,Door County,"2,139"
53093,Waldo,Sheboygan County,"2,135"
53170,Silver Lake,Kenosha County,"2,134"
53576,Orfordville,Rock County,"2,131"
53091,Theresa,Dodge County,"2,123"
54412,Auburndale,Wood County,"2,122"
54435,Gleason,Lincoln County,"2,122"
54128,Gresham,Shawano County,"2,082"
54245,Valders,Manitowoc County,"2,069"
53503,Arena,Iowa County,"2,057"
54670,Wilton,Monroe County,"2,048"
54562,Three Lakes,Oneida County,"2,038"
54979,Van Dyne,Fond du Lac County,"2,037"
54770,Strum,Trempealeau County,"2,033"
54014,Hager City,Pierce County,"2,026"
54627,Ettrick,Trempealeau County,"2,020"
54425,Dorchester,Clark County,"1,988"
54909,Almond,Portage County,"1,982"
53114,Darien,Walworth County,"1,979"
54470,Rib Lake,Taylor County,"1,953"
53926,Dalton,Green Lake County,"1,951"
54111,Cecil,Shawano County,"1,951"
54824,Centuria,Polk County,"1,950"
54623,Coon Valley,La Crosse County,"1,928"
53006,Brownsville,Dodge County,"1,905"
53125,Fontana,Walworth County,"1,898"
53057,Mount Calvary,Fond du Lac County,"1,882"
53019,Eden,Fond du Lac County,"1,876"
53561,Merrimac,Sauk County,"1,872"
54726,Boyd,Chippewa County,"1,866"
53007,Butler,Waukesha County,"1,859"
54433,Gilman,Taylor County,"1,858"
54849,Lake Nebagamon,Douglas County,"1,857"
54930,Coloma,Waushara County,"1,840"
54514,Butternut,Ashland County,"1,827"
54469,Port Edwards,Wood County,"1,820"
53517,Blue Mounds,Dane County,"1,799"
54655,Soldiers Grove,Crawford County,"1,798"
54635,Hixton,Jackson County,"1,793"
53059,Neosho,Dodge County,"1,774"
54202,Baileys Harbor,Door County,"1,772"
53001,Adell,Sheboygan County,"1,766"
54740,Elmwood,Pierce County,"1,760"
53543,Highland,Iowa County,"1,758"
54631,Gays Mills,Crawford County,"1,737"
53078,Rubicon,Dodge County,"1,734"
53579,Reeseville,Dodge County,"1,732"
54876,Stone Lake,Sawyer County,"1,712"
54870,Sarona,Washburn County,"1,698"
54416,Bowler,Shawano County,"1,682"
54766,Sheldon,Taylor County,"1,668"
54741,Fairchild,Eau Claire County,"1,664"
53034,Hustisford,Dodge County,"1,652"
53137,Helenville,Jefferson County,"1,650"
54471,Ringle,Marathon County,"1,636"
54858,Milltown,Polk County,"1,636"
54896,Winter,Sawyer County,"1,635"
54856,Mason,Bayfield County,"1,628"
54821,Cable,Bayfield County,"1,625"
54227,Maribel,Manitowoc County,"1,621"
54648,Norwalk,Monroe County,"1,608"
54491,White Lake,Langlade County,"1,607"
54977,Scandinavia,Waupaca County,"1,592"
54864,Poplar,Douglas County,"1,590"
53063,Newton,Manitowoc County,"1,578"
54664,Viola,Richland County,"1,571"
54424,Deerbrook,Langlade County,"1,565"
54610,Alma,Buffalo County,"1,564"
54541,Laona,Forest County,"1,561"
54624,De Soto,Vernon County,"1,554"
54422,Curtiss,Clark County,"1,553"
54547,Mercer,Iron County,"1,549"
54442,Irma,Lincoln County,"1,527"
54805,Almena,Barron County,"1,520"
53806,Cassville,Grant County,"1,514"
54638,Kendall,Monroe County,"1,513"
54156,Pembine,Marinette County,"1,502"
53518,Blue River,Richland County,"1,489"
54209,Egg Harbor,Door County,"1,485"
53046,Lannon,Waukesha County,"1,482"
54921,Bancroft,Portage County,"1,482"
54512,Boulder Junction,Vilas County,"1,461"
54566,Wabeno,Forest County,"1,453"
53911,Arlington,Columbia County,"1,450"
54475,Rudolph,Wood County,"1,447"
53510,Belmont,Lafayette County,"1,435"
54626,Eastman,Crawford County,"1,423"
54748,Jim Falls,Chippewa County,"1,422"
53079,Saint Cloud,Fond du Lac County,"1,420"
54974,Rosendale,Fond du Lac County,"1,415"
54749,Knapp,Dunn County,"1,410"
54838,Gordon,Douglas County,"1,404"
54213,Forestville,Door County,"1,395"
54511,Argonne,Forest County,"1,393"
54759,Pepin,Pepin County,"1,392"
53803,Benton,Lafayette County,"1,386"
54480,Stetsonville,Taylor County,"1,386"
54531,Hazelhurst,Oneida County,"1,385"
54651,Ontario,Vernon County,"1,384"
54159,Porterfield,Marinette County,"1,381"
54888,Trego,Washburn County,"1,381"
54459,Ogema,Price County,"1,377"
54611,Alma Center,Jackson County,"1,372"
54721,Arkansaw,Pepin County,"1,367"
53577,Plain,Sauk County,"1,363"
54539,Lake Tomahawk,Oneida County,"1,356"
54407,Amherst Junction,Portage County,"1,350"
53924,Cazenovia,Richland County,"1,346"
54489,Vesper,Wood County,"1,336"
54653,Rockland,La Crosse County,"1,335"
54875,Springbrook,Washburn County,"1,335"
54733,Dallas,Barron County,"1,333"
54546,Mellen,Ashland County,"1,332"
54420,Chili,Clark County,"1,330"
53826,Wauzeka,Crawford County,"1,323"
54621,Chaseburg,Vernon County,"1,319"
54519,Conover,Vilas County,"1,309"
54754,Merrillan,Jackson County,"1,308"
53023,Glenbeulah,Sheboygan County,"1,293"
54632,Genoa,Vernon County,"1,288"
53804,Bloomington,Grant County,"1,275"
54488,Unity,Clark County,"1,275"
54659,Taylor,Jackson County,"1,257"
54408,Aniwa,Marathon County,"1,247"
53943,Loganville,Sauk County,"1,245"
54644,Mindoro,La Crosse County,"1,236"
54762,Prairie Farm,Barron County,"1,232"
53936,Grand Marsh,Adams County,"1,231"
53550,Juda,Green County,"1,220"
54529,Harshaw,Oneida County,"1,220"
