ZIP,City,County,Population
36115,Montgomery,Montgomery County,"1,255"
36574,Seminole,Baldwin County,"1,254"
36509,Bayou La Batre,Mobile County,"1,233"
35574,Kennedy,Lamar County,"1,225"
36912,Lisman,Choctaw County,"1,219"
36318,Coffee Springs,Geneva County,"1,213"
35458,Elrod,Tuscaloosa County,"1,211"
35572,Houston,Winston County,"1,203"
36048,Louisville,Barbour County,"1,203"
35542,Bankston,Fayette County,"1,197"
35554,Eldridge,Fayette County,"1,190"
36548,Leroy,Washington County,"1,183"
36759,Marion Junction,Dallas County,"1,166"
36205,Anniston,Calhoun County,"1,159"
35808,Huntsville,Madison County,"1,153"
36785,Tyler,Lowndes County,"1,139"
35632,Florence,Lauderdale County,"1,132"
36020,Coosada,Elmore County,"1,132"
35979,Higdon,DeKalb County,"1,103"
36555,Magnolia Springs,Baldwin County,"1,099"
35543,Bear Creek,Marion County,"1,092"
36524,Coffeeville,Clarke County,"1,088"
36082,Troy,Pike County,"1,087"
36578,Stapleton,Baldwin County,"1,079"
36047,Letohatchee,Lowndes County,"1,074"
36921,Toxey,Choctaw County,"1,072"
36602,Mobile,Mobile County,"1,043"
36317,Clopton,Henry County,"1,040"
35746,Fackler,Jackson County,"1,023"
36503,Atmore,Escambia County,"1,002"
36728,Catherine,Wilcox County,998
36255,Cragford,Clay County,992
36775,Sardis,Dallas County,991
35544,Beaverton,Lamar County,969
35441,Akron,Hale County,950
35575,Lynn,Winston County,946
36113,Montgomery,Montgomery County,940
36740,Forkland,Greene County,936
36751,Lower Peach Tree,Clarke County,935
35647,Lester,Limestone County,909
36752,Lowndesboro,Lowndes County,896
36370,Pansey,Houston County,894
35552,Detroit,Marion County,893
36052,Mathews,Montgomery County,874
36540,Gainestown,Clarke County,872
36761,Minter,Dallas County,869
36749,Jones,Autauga County,864
35183,Weogufka,Coosa County,835
35587,Townley,Walker County,818
36029,Fitzpatrick,Bullock County,792
36915,Needham,Choctaw County,779
36511,Bon Secour,Baldwin County,769
36505,Axis,Mobile County,762
36738,Faunsdale,Marengo County,747
35571,Hodges,Franklin County,741
35176,Vandiver,Shelby County,704
36374,Skipperville,Dale County,702
36720,Alberta,Wilcox County,693
36585,Wagarville,Washington County,681
36583,Tibbie,Washington County,678
36792,Randolph,Bibb County,674
36768,Pine Apple,Wilcox County,671
36783,Thomaston,Marengo County,671
36425,Beatrice,Monroe County,668
36314,Black,Geneva County,666
36444,Franklin,Monroe County,666
36793,Lawley,Bibb County,660
36916,Pennington,Choctaw County,652
36569,Saint Stephens,Washington County,637
36112,Montgomery,Montgomery County,633
36263,Graham,Randolph County,619
35896,Huntsville,Madison County,603
36550,Little River,Baldwin County,592
36435,Coy,Wilcox County,581
35459,Emelle,Sumter County,580
35764,Paint Rock,Jackson County,575
36765,Newbern,Perry County,567
36482,Whatley,Clarke County,566
36584,Vinegar Bend,Washington County,566
36436,Dickinson,Clarke County,564
36483,Wing,Covington County,555
36871,Pittsview,Russell County,547
36071,Rutledge,Crenshaw County,531
36513,Calvert,Washington County,521
36034,Glenwood,Pike County,503
36471,Peterman,Monroe County,497
36373,Shorterville,Henry County,493
35469,Knoxville,Greene County,474
35755,Langston,Marshall County,466
36446,Fulton,Clarke County,459
36539,Fruitdale,Washington County,453
35460,Epes,Sumter County,442
35464,Gainesville,Sumter County,439
