ZIP,City,County,Population
63344,Eolia,Pike County,"1,501"
65032,Eugene,Miller County,"1,491"
64624,Braymer,Caldwell County,"1,489"
65257,Higbee,Randolph County,"1,484"
64470,Mound City,Holt County,"1,483"
65080,Tebbetts,Callaway County,"1,475"
64740,Deepwater,Henry County,"1,469"
65040,Henley,Cole County,"1,468"
65466,Eminence,Shannon County,"1,464"
65567,Stoutland,Camden County,"1,458"
64088,Sibley,Jackson County,"1,456"
65350,Smithton,Pettis County,"1,455"
65650,Flemington,Hickory County,"1,454"
63091,Rosebud,Gasconade County,"1,449"
65764,Tunas,Dallas County,"1,449"
65047,Kaiser,Miller County,"1,445"
64788,Urich,Henry County,"1,435"
63823,Bertrand,Mississippi County,"1,434"
65348,Otterville,Cooper County,"1,419"
65626,Caulfield,Ozark County,"1,405"
63781,Sedgewickville,Bollinger County,"1,398"
65535,Leasburg,Crawford County,"1,395"
65771,Walnut Shade,Taney County,"1,394"
65722,Phillipsburg,Laclede County,"1,391"
63351,Jonesburg,Warren County,"1,389"
65555,Raymondville,Texas County,"1,384"
63837,Clarkton,Dunklin County,"1,381"
64841,Duenweg,Jasper County,"1,381"
64084,Rayville,Ray County,"1,380"
64762,Liberal,Barton County,"1,379"
64738,Collins,St. Clair County,"1,368"
64456,Grant City,Worth County,"1,367"
63530,Atlanta,Macon County,"1,361"
64784,Sheldon,Vernon County,"1,359"
63769,Oak Ridge,Cape Girardeau County,"1,358"
64463,King City,Gentry County,"1,349"
65732,Preston,Hickory County,"1,342"
63546,Greentop,Adair County,"1,340"
63462,Perry,Ralls County,"1,335"
63944,Greenville,Wayne County,"1,332"
64873,Wentworth,Lawrence County,"1,329"
63940,Fisk,Butler County,"1,326"
64861,Rocky Comfort,McDonald County,"1,324"
65761,Theodosia,Ozark County,"1,324"
65261,Keytesville,Chariton County,"1,316"
63967,Williamsville,Wayne County,"1,313"
65787,Roach,Camden County,"1,305"
64832,Asbury,Jasper County,"1,286"
64473,Oregon,Holt County,"1,285"
63785,Whitewater,Cape Girardeau County,"1,282"
64146,Kansas City,Jackson County,"1,278"
64668,Norborne,Carroll County,"1,278"
65058,Meta,Maries County,"1,274"
65462,Edgar Springs,Phelps County,"1,264"
65658,Golden,Barry County,"1,262"
63559,Novinger,Adair County,"1,258"
64443,Easton,Buchanan County,"1,249"
65016,Bonnots Mill,Osage County,"1,240"
63846,Essex,Stoddard County,"1,239"
63862,Lilbourn,New Madrid County,"1,237"
65024,Chamois,Osage County,"1,218"
63532,Bevier,Macon County,"1,215"
64859,Reeds,Jasper County,"1,212"
63436,Center,Ralls County,"1,199"
65236,Brunswick,Chariton County,"1,199"
65085,Westphalia,Osage County,"1,193"
65637,Dora,Ozark County,"1,190"
64035,Hardin,Ray County,"1,189"
63653,Leadwood,St. Francois County,"1,186"
65017,Brumley,Miller County,"1,183"
64163,Kansas City,Platte County,"1,181"
63748,Frohna,Perry County,"1,174"
63852,Holcomb,Dunklin County,"1,172"
64096,Waverly,Lafayette County,"1,166"
65082,Tuscumbia,Miller County,"1,165"
64494,Union Star,Andrew County,"1,163"
63544,Green Castle,Adair County,"1,159"
65463,Eldridge,Laclede County,"1,158"
63548,Lancaster,Schuyler County,"1,154"
64481,Ridgeway,Harrison County,"1,154"
65075,Saint Elizabeth,Miller County,"1,154"
64770,Montrose,Henry County,"1,151"
63441,Frankford,Pike County,"1,144"
63533,Brashear,Adair County,"1,141"
65662,Grovespring,Wright County,"1,137"
63013,Beaufort,Franklin County,"1,136"
63440,Ewing,Lewis County,"1,136"
65046,Jamestown,Moniteau County,"1,127"
64790,Walker,Vernon County,"1,114"
63071,Richwoods,Washington County,"1,113"
64866,Stark City,Newton County,"1,113"
