ZIP,City,County,Population
68375,Hubbell,Thayer County,69
68452,Ong,Clay County,67
69221,Wood Lake,Cherry County,64
69037,Max,Dundy County,62
68749,Magnet,Cedar County,61
68711,Amelia,Holt County,60
68001,Abie,Butler County,59
68429,Reynolds,Jefferson County,59
69027,Enders,Chase County,57
69148,Lisco,Garden County,54
69220,Sparks,Keya Paha County,54
69142,Halsey,Thomas County,53
69161,Seneca,Cherry County,53
68380,Lewiston,Pawnee County,46
69353,Mcgrew,Scotts Bluff County,46
68444,Strang,Fillmore County,44
68954,Inland,Clay County,43
68379,Julian,Otoe County,42
69219,Nenzel,Cherry County,40
68753,Mills,Keya Paha County,39
68946,Hendley,Furnas County,36
69036,Lebanon,Red Willow County,35
69335,Bingham,Sheridan County,33
68362,Gilead,Thayer County,30
69135,Elsmere,Cherry County,29
68881,Westerville,Custer County,26
69331,Angora,Morrill County,25
69365,Whiteclay,Sheridan County,17
69042,Stockville,Frontier County,13
68056,St Columbans,Sarpy County,0
68183,Omaha,Douglas County,0
68588,Lincoln,Lancaster County,0
69171,Willow Island,Dawson County,0
