ZIP,City,County,Population
94044,Pacifica,San Mateo County,"37,274"
92706,Santa Ana,Orange County,"37,175"
94590,Vallejo,Solano County,"37,128"
90049,Los Angeles,Los Angeles County,"37,122"
94061,Redwood City,San Mateo County,"37,048"
95404,Santa Rosa,Sonoma County,"37,011"
91601,North Hollywood,Los Angeles County,"36,992"
95120,San Jose,Santa Clara County,"36,967"
91776,San Gabriel,Los Angeles County,"36,952"
92672,San Clemente,San Diego County,"36,939"
92508,Riverside,Riverside County,"36,909"
95401,Santa Rosa,Sonoma County,"36,861"
95667,Placerville,El Dorado County,"36,830"
92065,Ramona,San Diego County,"36,752"
95121,San Jose,Santa Clara County,"36,463"
95341,Merced,Merced County,"36,385"
92869,Orange,Orange County,"36,271"
95834,Sacramento,Sacramento County,"36,245"
93657,Sanger,Fresno County,"36,205"
94117,San Francisco,San Francisco County,"36,198"
95825,Sacramento,Sacramento County,"36,156"
90031,Los Angeles,Los Angeles County,"36,127"
90301,Inglewood,Los Angeles County,"36,060"
92337,Fontana,San Bernardino County,"36,026"
91362,Thousand Oaks,Ventura County,"35,996"
90621,Buena Park,Orange County,"35,984"
94102,San Francisco,San Francisco County,"35,976"
91104,Pasadena,Los Angeles County,"35,937"
94404,San Mateo,San Mateo County,"35,881"
90810,Long Beach,Los Angeles County,"35,833"
93012,Camarillo,Ventura County,"35,791"
92694,Ladera Ranch,Orange County,"35,764"
94603,Oakland,Alameda County,"35,742"
94040,Mountain View,Santa Clara County,"35,632"
92831,Fullerton,Orange County,"35,618"
95062,Santa Cruz,Santa Cruz County,"35,607"
91780,Temple City,Los Angeles County,"35,588"
92131,San Diego,San Diego County,"35,503"
91001,Altadena,Los Angeles County,"35,475"
95660,North Highlands,Sacramento County,"35,451"
95820,Sacramento,Sacramento County,"35,410"
93314,Bakersfield,Kern County,"35,407"
95330,Lathrop,San Joaquin County,"35,395"
92649,Huntington Beach,Orange County,"35,346"
91915,Chula Vista,San Diego County,"35,322"
94401,San Mateo,San Mateo County,"35,295"
92373,Redlands,San Bernardino County,"35,257"
95476,Sonoma,Sonoma County,"35,196"
90505,Torrance,Los Angeles County,"35,148"
91722,Covina,Los Angeles County,"35,099"
92675,San Juan Capistrano,Orange County,"35,095"
91325,Northridge,Los Angeles County,"35,062"
94103,San Francisco,San Francisco County,"34,964"
92660,Newport Beach,Orange County,"34,890"
90277,Redondo Beach,Los Angeles County,"34,844"
92103,San Diego,San Diego County,"34,836"
95361,Oakdale,Stanislaus County,"34,810"
92203,Indio,Riverside County,"34,735"
92139,San Diego,San Diego County,"34,703"
94523,Pleasant Hill,Contra Costa County,"34,592"
93060,Santa Paula,Ventura County,"34,501"
94124,San Francisco,San Francisco County,"34,475"
92595,Wildomar,Riverside County,"34,438"
94063,Redwood City,San Mateo County,"34,433"
94608,Emeryville,Alameda County,"34,395"
94588,Pleasanton,Alameda County,"34,328"
91205,Glendale,Los Angeles County,"34,254"
90266,Manhattan Beach,Los Angeles County,"34,210"
91768,Pomona,Los Angeles County,"34,200"
95842,Sacramento,Sacramento County,"34,034"
95961,Olivehurst,Yuba County,"33,999"
91354,Valencia,Los Angeles County,"33,957"
92311,Barstow,San Bernardino County,"33,954"
93555,Ridgecrest,Kern County,"33,845"
94621,Oakland,Alameda County,"33,840"
96001,Redding,Shasta County,"33,817"
94952,Petaluma,Marin County,"33,785"
96002,Redding,Shasta County,"33,783"
92583,San Jacinto,Riverside County,"33,778"
92220,Banning,Riverside County,"33,755"
92612,Irvine,Orange County,"33,714"
91773,San Dimas,Los Angeles County,"33,598"
94801,Richmond,Contra Costa County,"33,591"
91340,San Fernando,Los Angeles County,"33,424"
93703,Fresno,Fresno County,"33,420"
90029,Los Angeles,Los Angeles County,"33,303"
90008,Los Angeles,Los Angeles County,"33,252"
95356,Modesto,Stanislaus County,"33,233"
92841,Garden Grove,Orange County,"33,219"
91941,La Mesa,San Diego County,"33,218"
94043,Mountain View,Santa Clara County,"33,176"
95128,San Jose,Santa Clara County,"33,165"
95482,Ukiah,Mendocino County,"33,164"
91351,Canyon Country,Los Angeles County,"33,155"
90807,Long Beach,Los Angeles County,"33,101"
90504,Torrance,Los Angeles County,"33,084"
95824,Sacramento,Sacramento County,"33,083"
92123,San Diego,San Diego County,"33,041"
91007,Arcadia,Los Angeles County,"33,029"
91791,West Covina,Los Angeles County,"33,028"
94114,San Francisco,San Francisco County,"33,020"
93422,Atascadero,San Luis Obispo County,"33,002"
90028,Los Angeles,Los Angeles County,"32,883"
94545,Hayward,Alameda County,"32,843"
92316,Bloomington,San Bernardino County,"32,765"
90062,Los Angeles,Los Angeles County,"32,715"
94941,Mill Valley,Marin County,"32,706"
91750,La Verne,Los Angeles County,"32,692"
94115,San Francisco,San Francisco County,"32,629"
94610,Oakland,Alameda County,"32,628"
95662,Orangevale,Sacramento County,"32,600"
95661,Roseville,Placer County,"32,589"
94526,Danville,Contra Costa County,"32,584"
95632,Galt,Sacramento County,"32,493"
91604,Studio City,Los Angeles County,"32,469"
90222,Compton,Los Angeles County,"32,340"
91423,Sherman Oaks,Los Angeles County,"32,328"
91107,Pasadena,Los Angeles County,"32,316"
93618,Dinuba,Tulare County,"32,267"
93955,Seaside,Monterey County,"32,266"
91754,Monterey Park,Los Angeles County,"32,248"
90260,Lawndale,Los Angeles County,"32,075"
90606,Whittier,Los Angeles County,"32,057"
93001,Ventura,Ventura County,"32,026"
95118,San Jose,Santa Clara County,"32,015"
90680,Stanton,Orange County,"31,991"
91321,Newhall,Los Angeles County,"31,989"
91206,Glendale,Los Angeles County,"31,961"
92120,San Diego,San Diego County,"31,915"
91607,Valley Village,Los Angeles County,"31,890"
93654,Reedley,Fresno County,"31,876"
95829,Sacramento,Sacramento County,"31,865"
92116,San Diego,San Diego County,"31,843"
94107,San Francisco,San Francisco County,"31,823"
94602,Oakland,Alameda County,"31,759"
91505,Burbank,Los Angeles County,"31,744"
95219,Stockton,San Joaquin County,"31,713"
93710,Fresno,Fresno County,"31,669"
91006,Arcadia,Los Angeles County,"31,582"
93101,Santa Barbara,Santa Barbara County,"31,554"
96080,Red Bluff,Tehama County,"31,554"
90803,Long Beach,Los Angeles County,"31,526"
95070,Saratoga,Santa Clara County,"31,417"
93420,Arroyo Grande,San Luis Obispo County,"31,345"
92405,San Bernardino,San Bernardino County,"31,217"
95131,San Jose,Santa Clara County,"31,179"
93561,Tehachapi,Kern County,"31,175"
95204,Stockton,San Joaquin County,"31,035"
90230,Culver City,Los Angeles County,"31,009"
91356,Tarzana,Los Angeles County,"30,942"
92110,San Diego,San Diego County,"30,902"
92679,Trabuco Canyon,Orange County,"30,818"
91214,La Crescenta,Los Angeles County,"30,817"
90712,Lakewood,Los Angeles County,"30,800"
95363,Patterson,Stanislaus County,"30,769"
91324,Northridge,Los Angeles County,"30,699"
93004,Ventura,Ventura County,"30,698"
91792,West Covina,Los Angeles County,"30,629"
94903,San Rafael,Marin County,"30,615"
93940,Monterey,Monterey County,"30,605"
92260,Palm Desert,Riverside County,"30,523"
92124,San Diego,San Diego County,"30,474"
95134,San Jose,Santa Clara County,"30,471"
95358,Modesto,Stanislaus County,"30,469"
94070,San Carlos,San Mateo County,"30,447"
92881,Corona,Riverside County,"30,347"
90017,Los Angeles,Los Angeles County,"30,172"
90601,Whittier,Los Angeles County,"30,078"
92782,Tustin,Orange County,"30,073"
95682,Shingle Springs,El Dorado County,"30,065"
90061,Los Angeles,Los Angeles County,"30,051"
94589,Vallejo,Solano County,"29,990"
91303,Canoga Park,Los Angeles County,"29,805"
93901,Salinas,Monterey County,"29,724"
95133,San Jose,Santa Clara County,"29,710"
96150,South Lake Tahoe,El Dorado County,"29,646"
92653,Laguna Hills,Orange County,"29,624"
92585,Menifee,Riverside County,"29,534"
91316,Encino,Los Angeles County,"29,491"
94580,San Lorenzo,Alameda County,"29,420"
93662,Selma,Fresno County,"29,419"
92673,San Clemente,Orange County,"29,406"
94585,Suisun City,Solano County,"29,357"
92614,Irvine,Orange County,"29,239"
95677,Rocklin,Placer County,"29,206"
93401,San Luis Obispo,San Luis Obispo County,"29,202"
91355,Valencia,Los Angeles County,"29,123"
90302,Inglewood,Los Angeles County,"29,003"
92081,Vista,San Diego County,"29,002"
90035,Los Angeles,Los Angeles County,"29,000"
93704,Fresno,Fresno County,"28,932"
90039,Los Angeles,Los Angeles County,"28,884"
92107,San Diego,San Diego County,"28,827"
94607,Oakland,Alameda County,"28,804"
95472,Sebastopol,Sonoma County,"28,747"
95776,Woodland,Yolo County,"28,718"
94131,San Francisco,San Francisco County,"28,504"
95966,Oroville,Butte County,"28,503"
95212,Stockton,San Joaquin County,"28,437"
95603,Auburn,Placer County,"28,432"
